X1,X2,geodist
GG01_C1_02,TA01_C1_15,1394.567323
GG01_C1_02,TA01_C1_ew,1394.567323
GG01_C1_02,TA03_C1_ew,1394.567323
GG01_C1_06,GG01_C1_13,1.75E-04
GG01_C1_06,GG01_C1_19,3.16E-04
GG01_C1_06,GJ01_C1_01,900.686203
GG01_C1_06,GJ01_C1_05,900.686203
GG01_C1_06,GJ01_C1_11,900.686203
GG01_C1_06,GJ01_C1_15,900.686203
GG01_C1_06,GJ01_C1_17,900.686203
GG01_C1_06,GJ01_C1_18,900.686203
GG01_C1_06,GJ01_C1_ew01,900.686203
GG01_C1_06,LGH03_C4_01,6499.492974
GG01_C1_06,LGH03_C4_02,6499.492974
GG01_C1_06,LGH03_C4_03,6499.492974
GG01_C1_06,LGH03_C4_04,6499.492974
GG01_C1_06,LGH03_C4_06,6499.492974
GG01_C1_06,LGH03_C4_10,6499.492974
GG01_C1_06,LGH03_C4_14,6499.492974
GG01_C1_06,LGH03_C4_18,6499.492974
GG01_C1_06,LGH03_C4_30,6499.492974
GG01_C1_06,LGH03_C4_34,6499.492974
GG01_C1_06,LGH03_C4_40,6499.492974
GG01_C1_06,LGH03_C4_ew,6499.492974
GG01_C1_06,PA01_C1_01,3474.588332
GG01_C1_06,PA01_C1_05,3474.588332
GG01_C1_06,PA01_C1_09,3474.588332
GG01_C1_06,PA01_C1_12,3474.588332
GG01_C1_06,PA01_C1_13,3474.588332
GG01_C1_06,PA01_C1_15,3474.588332
GG01_C1_06,PA01_C1_16,3474.588332
GG01_C1_06,PA01_C1_18,3474.588332
GG01_C1_06,PA02_C1_01,3474.588332
GG01_C1_06,PA02_C1_04,3474.588332
GG01_C1_06,PA02_C1_07,3474.588332
GG01_C1_06,PA02_C1_11,3474.588332
GG01_C1_06,PA02_C1_14,3474.588332
GG01_C1_06,PA02_C1_16,3474.588332
GG01_C1_06,PA02_C1_ew,3474.588332
GG01_C1_06,QK01_C1_01,873.9712251
GG01_C1_06,QK01_C1_04,873.9712251
GG01_C1_06,QK01_C1_08,873.9712251
GG01_C1_06,QK01_C1_12,873.9712251
GG01_C1_06,QK01_C1_13,873.9712251
GG01_C1_06,QK01_C1_14,873.9712251
GG01_C1_06,QK01_C1_ew,873.9712251
GG01_C1_06,SH01_C2_04,4277.117307
GG01_C1_06,SH01_C2_07,4277.117307
GG01_C1_06,SH01_C2_12,4277.117307
GG01_C1_06,SH01_C2_17,4277.117307
GG01_C1_06,SH01_C2_19,4277.117307
GG01_C1_06,SH01_ew01,4277.117307
GG01_C1_06,SI02_C1_02,4277.052873
GG01_C1_06,SI02_C1_05,4277.052873
GG01_C1_06,SI02_C1_08,4277.052873
GG01_C1_06,SI02_C1_12,4277.052873
GG01_C1_06,SI02_C1_19,4277.052873
GG01_C1_06,SI02_C1_23,4277.052873
GG01_C1_06,SI02_C1_ew01,4277.052873
GG01_C1_06,SM22_C1_01,2638.237687
GG01_C1_06,SM22_C1_06,2638.237687
GG01_C1_06,SM22_C1_09,2638.237687
GG01_C1_06,SM22_C1_14,2638.237687
GG01_C1_06,SM22_C1_16,2638.237687
GG01_C1_06,SM22_C1_ew,2638.237687
GG01_C1_06,SYNH02_C11_01,6438.91159
GG01_C1_06,SYNH02_C11_02,6438.91159
GG01_C1_06,SYNH02_C11_03,6438.91159
GG01_C1_06,SYNH02_C11_04,6438.91159
GG01_C1_06,SYNH02_C11_05,6438.91159
GG01_C1_06,SYNH02_C11_06,6438.91159
GG01_C1_06,SYNH02_C11_07,6438.91159
GG01_C1_06,SYNH02_C11_08,6438.91159
GG01_C1_06,SYNH02_C11_09,6438.91159
GG01_C1_06,SYNH02_C11_10,6438.91159
GG01_C1_06,SYNH02_C16_01,6438.91159
GG01_C1_06,SYNH02_C4_01,6438.91159
GG01_C1_06,SYNH02_C4_03,6438.91159
GG01_C1_06,SYNH02_C4_05,6438.91159
GG01_C1_06,SYNH02_C4_06,6438.91159
GG01_C1_06,SYNH02_C4_07,6438.91159
GG01_C1_06,SYNH02_C4_08,6438.91159
GG01_C1_06,SYNH02_C4_09,6438.91159
GG01_C1_06,SYNH02_C4_10,6438.91159
GG01_C1_06,SYNH02_C4_14,6438.91159
GG01_C1_06,SYNH02_C4_18,6438.91159
GG01_C1_06,SYNH02_C4_22,6438.91159
GG01_C1_06,SYNH02_ew,6438.91159
GG01_C1_06,TA01_C1_01,1394.567323
GG01_C1_06,TA01_C1_04,1394.567323
GG01_C1_06,TA01_C1_11,1394.567323
GG01_C1_06,TA01_C1_15,1394.567323
GG01_C1_06,TA01_C1_ew,1394.567323
GG01_C1_06,TA03_C1_ew,1394.567323
GG01_C1_13,GG01_C1_19,1.41E-04
GG01_C1_13,GJ01_C1_01,900.686203
GG01_C1_13,GJ01_C1_05,900.686203
GG01_C1_13,GJ01_C1_11,900.686203
GG01_C1_13,GJ01_C1_15,900.686203
GG01_C1_13,GJ01_C1_17,900.686203
GG01_C1_13,GJ01_C1_18,900.686203
GG01_C1_13,GJ01_C1_ew01,900.686203
GG01_C1_13,LGH03_C4_01,6499.492974
GG01_C1_13,LGH03_C4_02,6499.492974
GG01_C1_13,LGH03_C4_03,6499.492974
GG01_C1_13,LGH03_C4_04,6499.492974
GG01_C1_13,LGH03_C4_06,6499.492974
GG01_C1_13,LGH03_C4_10,6499.492974
GG01_C1_13,LGH03_C4_14,6499.492974
GG01_C1_13,LGH03_C4_18,6499.492974
GG01_C1_13,LGH03_C4_30,6499.492974
GG01_C1_13,LGH03_C4_34,6499.492974
GG01_C1_13,LGH03_C4_40,6499.492974
GG01_C1_13,LGH03_C4_ew,6499.492974
GG01_C1_13,PA01_C1_01,3474.588332
GG01_C1_13,PA01_C1_05,3474.588332
GG01_C1_13,PA01_C1_09,3474.588332
GG01_C1_13,PA01_C1_12,3474.588332
GG01_C1_13,PA01_C1_13,3474.588332
GG01_C1_13,PA01_C1_15,3474.588332
GG01_C1_13,PA01_C1_16,3474.588332
GG01_C1_13,PA01_C1_18,3474.588332
GG01_C1_13,PA02_C1_01,3474.588332
GG01_C1_13,PA02_C1_04,3474.588332
GG01_C1_13,PA02_C1_07,3474.588332
GG01_C1_13,PA02_C1_11,3474.588332
GG01_C1_13,PA02_C1_14,3474.588332
GG01_C1_13,PA02_C1_16,3474.588332
GG01_C1_13,PA02_C1_ew,3474.588332
GG01_C1_13,QK01_C1_01,873.9712251
GG01_C1_13,QK01_C1_04,873.9712251
GG01_C1_13,QK01_C1_08,873.9712251
GG01_C1_13,QK01_C1_12,873.9712251
GG01_C1_13,QK01_C1_13,873.9712251
GG01_C1_13,QK01_C1_14,873.9712251
GG01_C1_13,QK01_C1_ew,873.9712251
GG01_C1_13,SH01_C2_04,4277.117307
GG01_C1_13,SH01_C2_07,4277.117307
GG01_C1_13,SH01_C2_12,4277.117307
GG01_C1_13,SH01_C2_17,4277.117307
GG01_C1_13,SH01_C2_19,4277.117307
GG01_C1_13,SH01_ew01,4277.117307
GG01_C1_13,SI02_C1_02,4277.052873
GG01_C1_13,SI02_C1_05,4277.052873
GG01_C1_13,SI02_C1_08,4277.052873
GG01_C1_13,SI02_C1_12,4277.052873
GG01_C1_13,SI02_C1_19,4277.052873
GG01_C1_13,SI02_C1_23,4277.052873
GG01_C1_13,SI02_C1_ew01,4277.052873
GG01_C1_13,SM22_C1_01,2638.237687
GG01_C1_13,SM22_C1_06,2638.237687
GG01_C1_13,SM22_C1_09,2638.237687
GG01_C1_13,SM22_C1_14,2638.237687
GG01_C1_13,SM22_C1_16,2638.237687
GG01_C1_13,SM22_C1_ew,2638.237687
GG01_C1_13,SYNH02_C11_01,6438.91159
GG01_C1_13,SYNH02_C11_02,6438.91159
GG01_C1_13,SYNH02_C11_03,6438.91159
GG01_C1_13,SYNH02_C11_04,6438.91159
GG01_C1_13,SYNH02_C11_05,6438.91159
GG01_C1_13,SYNH02_C11_06,6438.91159
GG01_C1_13,SYNH02_C11_07,6438.91159
GG01_C1_13,SYNH02_C11_08,6438.91159
GG01_C1_13,SYNH02_C11_09,6438.91159
GG01_C1_13,SYNH02_C11_10,6438.91159
GG01_C1_13,SYNH02_C16_01,6438.91159
GG01_C1_13,SYNH02_C4_01,6438.91159
GG01_C1_13,SYNH02_C4_03,6438.91159
GG01_C1_13,SYNH02_C4_05,6438.91159
GG01_C1_13,SYNH02_C4_06,6438.91159
GG01_C1_13,SYNH02_C4_07,6438.91159
GG01_C1_13,SYNH02_C4_08,6438.91159
GG01_C1_13,SYNH02_C4_09,6438.91159
GG01_C1_13,SYNH02_C4_10,6438.91159
GG01_C1_13,SYNH02_C4_14,6438.91159
GG01_C1_13,SYNH02_C4_18,6438.91159
GG01_C1_13,SYNH02_C4_22,6438.91159
GG01_C1_13,SYNH02_ew,6438.91159
GG01_C1_13,TA01_C1_01,1394.567323
GG01_C1_13,TA01_C1_04,1394.567323
GG01_C1_13,TA01_C1_11,1394.567323
GG01_C1_13,TA01_C1_15,1394.567323
GG01_C1_13,TA01_C1_ew,1394.567323
GG01_C1_13,TA03_C1_ew,1394.567323
GG01_C1_19,GJ01_C1_01,900.686203
GG01_C1_19,GJ01_C1_05,900.686203
GG01_C1_19,GJ01_C1_11,900.686203
GG01_C1_19,GJ01_C1_15,900.686203
GG01_C1_19,GJ01_C1_17,900.686203
GG01_C1_19,GJ01_C1_18,900.686203
GG01_C1_19,GJ01_C1_ew01,900.686203
GG01_C1_19,LGH03_C4_01,6499.492974
GG01_C1_19,LGH03_C4_02,6499.492974
GG01_C1_19,LGH03_C4_03,6499.492974
GG01_C1_19,LGH03_C4_04,6499.492974
GG01_C1_19,LGH03_C4_06,6499.492974
GG01_C1_19,LGH03_C4_10,6499.492974
GG01_C1_19,LGH03_C4_14,6499.492974
GG01_C1_19,LGH03_C4_18,6499.492974
GG01_C1_19,LGH03_C4_30,6499.492974
GG01_C1_19,LGH03_C4_34,6499.492974
GG01_C1_19,LGH03_C4_40,6499.492974
GG01_C1_19,LGH03_C4_ew,6499.492974
GG01_C1_19,PA01_C1_01,3474.588332
GG01_C1_19,PA01_C1_05,3474.588332
GG01_C1_19,PA01_C1_09,3474.588332
GG01_C1_19,PA01_C1_12,3474.588332
GG01_C1_19,PA01_C1_13,3474.588332
GG01_C1_19,PA01_C1_15,3474.588332
GG01_C1_19,PA01_C1_16,3474.588332
GG01_C1_19,PA01_C1_18,3474.588332
GG01_C1_19,PA02_C1_01,3474.588332
GG01_C1_19,PA02_C1_04,3474.588332
GG01_C1_19,PA02_C1_07,3474.588332
GG01_C1_19,PA02_C1_11,3474.588332
GG01_C1_19,PA02_C1_14,3474.588332
GG01_C1_19,PA02_C1_16,3474.588332
GG01_C1_19,PA02_C1_ew,3474.588332
GG01_C1_19,QK01_C1_01,873.9712251
GG01_C1_19,QK01_C1_04,873.9712251
GG01_C1_19,QK01_C1_08,873.9712251
GG01_C1_19,QK01_C1_12,873.9712251
GG01_C1_19,QK01_C1_13,873.9712251
GG01_C1_19,QK01_C1_14,873.9712251
GG01_C1_19,QK01_C1_ew,873.9712251
GG01_C1_19,SH01_C2_04,4277.117307
GG01_C1_19,SH01_C2_07,4277.117307
GG01_C1_19,SH01_C2_12,4277.117307
GG01_C1_19,SH01_C2_17,4277.117307
GG01_C1_19,SH01_C2_19,4277.117307
GG01_C1_19,SH01_ew01,4277.117307
GG01_C1_19,SI02_C1_02,4277.052873
GG01_C1_19,SI02_C1_05,4277.052873
GG01_C1_19,SI02_C1_08,4277.052873
GG01_C1_19,SI02_C1_12,4277.052873
GG01_C1_19,SI02_C1_19,4277.052873
GG01_C1_19,SI02_C1_23,4277.052873
GG01_C1_19,SI02_C1_ew01,4277.052873
GG01_C1_19,SM22_C1_01,2638.237687
GG01_C1_19,SM22_C1_06,2638.237687
GG01_C1_19,SM22_C1_09,2638.237687
GG01_C1_19,SM22_C1_14,2638.237687
GG01_C1_19,SM22_C1_16,2638.237687
GG01_C1_19,SM22_C1_ew,2638.237687
GG01_C1_19,SYNH02_C11_01,6438.91159
GG01_C1_19,SYNH02_C11_02,6438.91159
GG01_C1_19,SYNH02_C11_03,6438.91159
GG01_C1_19,SYNH02_C11_04,6438.91159
GG01_C1_19,SYNH02_C11_05,6438.91159
GG01_C1_19,SYNH02_C11_06,6438.91159
GG01_C1_19,SYNH02_C11_07,6438.91159
GG01_C1_19,SYNH02_C11_08,6438.91159
GG01_C1_19,SYNH02_C11_09,6438.91159
GG01_C1_19,SYNH02_C11_10,6438.91159
GG01_C1_19,SYNH02_C16_01,6438.91159
GG01_C1_19,SYNH02_C4_01,6438.91159
GG01_C1_19,SYNH02_C4_03,6438.91159
GG01_C1_19,SYNH02_C4_05,6438.91159
GG01_C1_19,SYNH02_C4_06,6438.91159
GG01_C1_19,SYNH02_C4_07,6438.91159
GG01_C1_19,SYNH02_C4_08,6438.91159
GG01_C1_19,SYNH02_C4_09,6438.91159
GG01_C1_19,SYNH02_C4_10,6438.91159
GG01_C1_19,SYNH02_C4_14,6438.91159
GG01_C1_19,SYNH02_C4_18,6438.91159
GG01_C1_19,SYNH02_C4_22,6438.91159
GG01_C1_19,SYNH02_ew,6438.91159
GG01_C1_19,TA01_C1_01,1394.567323
GG01_C1_19,TA01_C1_04,1394.567323
GG01_C1_19,TA01_C1_11,1394.567323
GG01_C1_19,TA01_C1_15,1394.567323
GG01_C1_19,TA01_C1_ew,1394.567323
GG01_C1_19,TA03_C1_ew,1394.567323
GJ01_C1_01,GJ01_C1_05,1.00E-04
GJ01_C1_01,GJ01_C1_11,2.50E-04
GJ01_C1_01,GJ01_C1_15,3.50E-04
GJ01_C1_01,GJ01_C1_17,4.00E-04
GJ01_C1_01,GJ01_C1_18,4.18E-04
GJ01_C1_01,GJ01_C1_ew01,0.0004225
GJ01_C1_01,LGH03_C4_01,7166.893992
GJ01_C1_01,LGH03_C4_02,7166.893992
GJ01_C1_01,LGH03_C4_03,7166.893992
GJ01_C1_01,LGH03_C4_04,7166.893992
GJ01_C1_01,LGH03_C4_06,7166.893992
GJ01_C1_01,LGH03_C4_10,7166.893992
GJ01_C1_01,LGH03_C4_14,7166.893992
GJ01_C1_01,LGH03_C4_18,7166.893992
GJ01_C1_01,LGH03_C4_30,7166.893992
GJ01_C1_01,LGH03_C4_34,7166.893992
GJ01_C1_01,LGH03_C4_40,7166.893992
GJ01_C1_01,LGH03_C4_ew,7166.893992
GJ01_C1_01,PA01_C1_01,2677.222325
GJ01_C1_01,PA01_C1_05,2677.222325
GJ01_C1_01,PA01_C1_09,2677.222325
GJ01_C1_01,PA01_C1_12,2677.222325
GJ01_C1_01,PA01_C1_13,2677.222325
GJ01_C1_01,PA01_C1_15,2677.222325
GJ01_C1_01,PA01_C1_16,2677.222325
GJ01_C1_01,PA01_C1_18,2677.222325
GJ01_C1_01,PA02_C1_01,2677.222325
GJ01_C1_01,PA02_C1_04,2677.222325
GJ01_C1_01,PA02_C1_07,2677.222325
GJ01_C1_01,PA02_C1_11,2677.222325
GJ01_C1_01,PA02_C1_14,2677.222325
GJ01_C1_01,PA02_C1_16,2677.222325
GJ01_C1_01,PA02_C1_ew,2677.222325
GJ01_C1_01,QK01_C1_01,50.68617862
GJ01_C1_01,QK01_C1_04,50.68617862
GJ01_C1_01,QK01_C1_08,50.68617862
GJ01_C1_01,QK01_C1_12,50.68617862
GJ01_C1_01,QK01_C1_13,50.68617862
GJ01_C1_01,QK01_C1_14,50.68617862
GJ01_C1_01,QK01_C1_ew,50.68617862
GJ01_C1_01,SH01_C2_04,5126.4819
GJ01_C1_01,SH01_C2_07,5126.4819
GJ01_C1_01,SH01_C2_12,5126.4819
GJ01_C1_01,SH01_C2_17,5126.4819
GJ01_C1_01,SH01_C2_19,5126.4819
GJ01_C1_01,SH01_ew01,5126.4819
GJ01_C1_01,SI02_C1_02,5126.152515
GJ01_C1_01,SI02_C1_05,5126.152515
GJ01_C1_01,SI02_C1_08,5126.152515
GJ01_C1_01,SI02_C1_12,5126.152515
GJ01_C1_01,SI02_C1_19,5126.152515
GJ01_C1_01,SI02_C1_23,5126.152515
GJ01_C1_01,SI02_C1_ew01,5126.152515
GJ01_C1_01,SM22_C1_01,3131.48019
GJ01_C1_01,SM22_C1_06,3131.48019
GJ01_C1_01,SM22_C1_09,3131.48019
GJ01_C1_01,SM22_C1_14,3131.48019
GJ01_C1_01,SM22_C1_16,3131.48019
GJ01_C1_01,SM22_C1_ew,3131.48019
GJ01_C1_01,SYNH02_C11_01,7112.994452
GJ01_C1_01,SYNH02_C11_02,7112.994452
GJ01_C1_01,SYNH02_C11_03,7112.994452
GJ01_C1_01,SYNH02_C11_04,7112.994452
GJ01_C1_01,SYNH02_C11_05,7112.994452
GJ01_C1_01,SYNH02_C11_06,7112.994452
GJ01_C1_01,SYNH02_C11_07,7112.994452
GJ01_C1_01,SYNH02_C11_08,7112.994452
GJ01_C1_01,SYNH02_C11_09,7112.994452
GJ01_C1_01,SYNH02_C11_10,7112.994452
GJ01_C1_01,SYNH02_C16_01,7112.994452
GJ01_C1_01,SYNH02_C4_01,7112.994452
GJ01_C1_01,SYNH02_C4_03,7112.994452
GJ01_C1_01,SYNH02_C4_05,7112.994452
GJ01_C1_01,SYNH02_C4_06,7112.994452
GJ01_C1_01,SYNH02_C4_07,7112.994452
GJ01_C1_01,SYNH02_C4_08,7112.994452
GJ01_C1_01,SYNH02_C4_09,7112.994452
GJ01_C1_01,SYNH02_C4_10,7112.994452
GJ01_C1_01,SYNH02_C4_14,7112.994452
GJ01_C1_01,SYNH02_C4_18,7112.994452
GJ01_C1_01,SYNH02_C4_22,7112.994452
GJ01_C1_01,SYNH02_ew,7112.994452
GJ01_C1_01,TA01_C1_01,2225.442344
GJ01_C1_01,TA01_C1_04,2225.442344
GJ01_C1_01,TA01_C1_11,2225.442344
GJ01_C1_01,TA01_C1_15,2225.442344
GJ01_C1_01,TA01_C1_ew,2225.442344
GJ01_C1_01,TA03_C1_ew,2225.442344
GJ01_C1_05,GJ01_C1_11,1.50E-04
GJ01_C1_05,GJ01_C1_15,2.50E-04
GJ01_C1_05,GJ01_C1_17,3.00E-04
GJ01_C1_05,GJ01_C1_18,3.18E-04
GJ01_C1_05,GJ01_C1_ew01,0.0003225
GJ01_C1_05,LGH03_C4_01,7166.893992
GJ01_C1_05,LGH03_C4_02,7166.893992
GJ01_C1_05,LGH03_C4_03,7166.893992
GJ01_C1_05,LGH03_C4_04,7166.893992
GJ01_C1_05,LGH03_C4_06,7166.893992
GJ01_C1_05,LGH03_C4_10,7166.893992
GJ01_C1_05,LGH03_C4_14,7166.893992
GJ01_C1_05,LGH03_C4_18,7166.893992
GJ01_C1_05,LGH03_C4_30,7166.893992
GJ01_C1_05,LGH03_C4_34,7166.893992
GJ01_C1_05,LGH03_C4_40,7166.893992
GJ01_C1_05,LGH03_C4_ew,7166.893992
GJ01_C1_05,PA01_C1_01,2677.222325
GJ01_C1_05,PA01_C1_05,2677.222325
GJ01_C1_05,PA01_C1_09,2677.222325
GJ01_C1_05,PA01_C1_12,2677.222325
GJ01_C1_05,PA01_C1_13,2677.222325
GJ01_C1_05,PA01_C1_15,2677.222325
GJ01_C1_05,PA01_C1_16,2677.222325
GJ01_C1_05,PA01_C1_18,2677.222325
GJ01_C1_05,PA02_C1_01,2677.222325
GJ01_C1_05,PA02_C1_04,2677.222325
GJ01_C1_05,PA02_C1_07,2677.222325
GJ01_C1_05,PA02_C1_11,2677.222325
GJ01_C1_05,PA02_C1_14,2677.222325
GJ01_C1_05,PA02_C1_16,2677.222325
GJ01_C1_05,PA02_C1_ew,2677.222325
GJ01_C1_05,QK01_C1_01,50.68617862
GJ01_C1_05,QK01_C1_04,50.68617862
GJ01_C1_05,QK01_C1_08,50.68617862
GJ01_C1_05,QK01_C1_12,50.68617862
GJ01_C1_05,QK01_C1_13,50.68617862
GJ01_C1_05,QK01_C1_14,50.68617862
GJ01_C1_05,QK01_C1_ew,50.68617862
GJ01_C1_05,SH01_C2_04,5126.4819
GJ01_C1_05,SH01_C2_07,5126.4819
GJ01_C1_05,SH01_C2_12,5126.4819
GJ01_C1_05,SH01_C2_17,5126.4819
GJ01_C1_05,SH01_C2_19,5126.4819
GJ01_C1_05,SH01_ew01,5126.4819
GJ01_C1_05,SI02_C1_02,5126.152515
GJ01_C1_05,SI02_C1_05,5126.152515
GJ01_C1_05,SI02_C1_08,5126.152515
GJ01_C1_05,SI02_C1_12,5126.152515
GJ01_C1_05,SI02_C1_19,5126.152515
GJ01_C1_05,SI02_C1_23,5126.152515
GJ01_C1_05,SI02_C1_ew01,5126.152515
GJ01_C1_05,SM22_C1_01,3131.48019
GJ01_C1_05,SM22_C1_06,3131.48019
GJ01_C1_05,SM22_C1_09,3131.48019
GJ01_C1_05,SM22_C1_14,3131.48019
GJ01_C1_05,SM22_C1_16,3131.48019
GJ01_C1_05,SM22_C1_ew,3131.48019
GJ01_C1_05,SYNH02_C11_01,7112.994452
GJ01_C1_05,SYNH02_C11_02,7112.994452
GJ01_C1_05,SYNH02_C11_03,7112.994452
GJ01_C1_05,SYNH02_C11_04,7112.994452
GJ01_C1_05,SYNH02_C11_05,7112.994452
GJ01_C1_05,SYNH02_C11_06,7112.994452
GJ01_C1_05,SYNH02_C11_07,7112.994452
GJ01_C1_05,SYNH02_C11_08,7112.994452
GJ01_C1_05,SYNH02_C11_09,7112.994452
GJ01_C1_05,SYNH02_C11_10,7112.994452
GJ01_C1_05,SYNH02_C16_01,7112.994452
GJ01_C1_05,SYNH02_C4_01,7112.994452
GJ01_C1_05,SYNH02_C4_03,7112.994452
GJ01_C1_05,SYNH02_C4_05,7112.994452
GJ01_C1_05,SYNH02_C4_06,7112.994452
GJ01_C1_05,SYNH02_C4_07,7112.994452
GJ01_C1_05,SYNH02_C4_08,7112.994452
GJ01_C1_05,SYNH02_C4_09,7112.994452
GJ01_C1_05,SYNH02_C4_10,7112.994452
GJ01_C1_05,SYNH02_C4_14,7112.994452
GJ01_C1_05,SYNH02_C4_18,7112.994452
GJ01_C1_05,SYNH02_C4_22,7112.994452
GJ01_C1_05,SYNH02_ew,7112.994452
GJ01_C1_05,TA01_C1_01,2225.442344
GJ01_C1_05,TA01_C1_04,2225.442344
GJ01_C1_05,TA01_C1_11,2225.442344
GJ01_C1_05,TA01_C1_15,2225.442344
GJ01_C1_05,TA01_C1_ew,2225.442344
GJ01_C1_05,TA03_C1_ew,2225.442344
GJ01_C1_11,GJ01_C1_15,1.00E-04
GJ01_C1_11,GJ01_C1_17,1.50E-04
GJ01_C1_11,GJ01_C1_18,1.68E-04
GJ01_C1_11,GJ01_C1_ew01,0.0001725
GJ01_C1_11,LGH03_C4_01,7166.893992
GJ01_C1_11,LGH03_C4_02,7166.893992
GJ01_C1_11,LGH03_C4_03,7166.893992
GJ01_C1_11,LGH03_C4_04,7166.893992
GJ01_C1_11,LGH03_C4_06,7166.893992
GJ01_C1_11,LGH03_C4_10,7166.893992
GJ01_C1_11,LGH03_C4_14,7166.893992
GJ01_C1_11,LGH03_C4_18,7166.893992
GJ01_C1_11,LGH03_C4_30,7166.893992
GJ01_C1_11,LGH03_C4_34,7166.893992
GJ01_C1_11,LGH03_C4_40,7166.893992
GJ01_C1_11,LGH03_C4_ew,7166.893992
GJ01_C1_11,PA01_C1_01,2677.222325
GJ01_C1_11,PA01_C1_05,2677.222325
GJ01_C1_11,PA01_C1_09,2677.222325
GJ01_C1_11,PA01_C1_12,2677.222325
GJ01_C1_11,PA01_C1_13,2677.222325
GJ01_C1_11,PA01_C1_15,2677.222325
GJ01_C1_11,PA01_C1_16,2677.222325
GJ01_C1_11,PA01_C1_18,2677.222325
GJ01_C1_11,PA02_C1_01,2677.222325
GJ01_C1_11,PA02_C1_04,2677.222325
GJ01_C1_11,PA02_C1_07,2677.222325
GJ01_C1_11,PA02_C1_11,2677.222325
GJ01_C1_11,PA02_C1_14,2677.222325
GJ01_C1_11,PA02_C1_16,2677.222325
GJ01_C1_11,PA02_C1_ew,2677.222325
GJ01_C1_11,QK01_C1_01,50.68617862
GJ01_C1_11,QK01_C1_04,50.68617862
GJ01_C1_11,QK01_C1_08,50.68617862
GJ01_C1_11,QK01_C1_12,50.68617862
GJ01_C1_11,QK01_C1_13,50.68617862
GJ01_C1_11,QK01_C1_14,50.68617862
GJ01_C1_11,QK01_C1_ew,50.68617862
GJ01_C1_11,SH01_C2_04,5126.4819
GJ01_C1_11,SH01_C2_07,5126.4819
GJ01_C1_11,SH01_C2_12,5126.4819
GJ01_C1_11,SH01_C2_17,5126.4819
GJ01_C1_11,SH01_C2_19,5126.4819
GJ01_C1_11,SH01_ew01,5126.4819
GJ01_C1_11,SI02_C1_02,5126.152515
GJ01_C1_11,SI02_C1_05,5126.152515
GJ01_C1_11,SI02_C1_08,5126.152515
GJ01_C1_11,SI02_C1_12,5126.152515
GJ01_C1_11,SI02_C1_19,5126.152515
GJ01_C1_11,SI02_C1_23,5126.152515
GJ01_C1_11,SI02_C1_ew01,5126.152515
GJ01_C1_11,SM22_C1_01,3131.48019
GJ01_C1_11,SM22_C1_06,3131.48019
GJ01_C1_11,SM22_C1_09,3131.48019
GJ01_C1_11,SM22_C1_14,3131.48019
GJ01_C1_11,SM22_C1_16,3131.48019
GJ01_C1_11,SM22_C1_ew,3131.48019
GJ01_C1_11,SYNH02_C11_01,7112.994452
GJ01_C1_11,SYNH02_C11_02,7112.994452
GJ01_C1_11,SYNH02_C11_03,7112.994452
GJ01_C1_11,SYNH02_C11_04,7112.994452
GJ01_C1_11,SYNH02_C11_05,7112.994452
GJ01_C1_11,SYNH02_C11_06,7112.994452
GJ01_C1_11,SYNH02_C11_07,7112.994452
GJ01_C1_11,SYNH02_C11_08,7112.994452
GJ01_C1_11,SYNH02_C11_09,7112.994452
GJ01_C1_11,SYNH02_C11_10,7112.994452
GJ01_C1_11,SYNH02_C16_01,7112.994452
GJ01_C1_11,SYNH02_C4_01,7112.994452
GJ01_C1_11,SYNH02_C4_03,7112.994452
GJ01_C1_11,SYNH02_C4_05,7112.994452
GJ01_C1_11,SYNH02_C4_06,7112.994452
GJ01_C1_11,SYNH02_C4_07,7112.994452
GJ01_C1_11,SYNH02_C4_08,7112.994452
GJ01_C1_11,SYNH02_C4_09,7112.994452
GJ01_C1_11,SYNH02_C4_10,7112.994452
GJ01_C1_11,SYNH02_C4_14,7112.994452
GJ01_C1_11,SYNH02_C4_18,7112.994452
GJ01_C1_11,SYNH02_C4_22,7112.994452
GJ01_C1_11,SYNH02_ew,7112.994452
GJ01_C1_11,TA01_C1_01,2225.442344
GJ01_C1_11,TA01_C1_04,2225.442344
GJ01_C1_11,TA01_C1_11,2225.442344
GJ01_C1_11,TA01_C1_15,2225.442344
GJ01_C1_11,TA01_C1_ew,2225.442344
GJ01_C1_11,TA03_C1_ew,2225.442344
GJ01_C1_15,GJ01_C1_17,5.01E-05
GJ01_C1_15,GJ01_C1_18,6.75E-05
GJ01_C1_15,GJ01_C1_ew01,0.0000725
GJ01_C1_15,LGH03_C4_01,7166.893992
GJ01_C1_15,LGH03_C4_02,7166.893992
GJ01_C1_15,LGH03_C4_03,7166.893992
GJ01_C1_15,LGH03_C4_04,7166.893992
GJ01_C1_15,LGH03_C4_06,7166.893992
GJ01_C1_15,LGH03_C4_10,7166.893992
GJ01_C1_15,LGH03_C4_14,7166.893992
GJ01_C1_15,LGH03_C4_18,7166.893992
GJ01_C1_15,LGH03_C4_30,7166.893992
GJ01_C1_15,LGH03_C4_34,7166.893992
GJ01_C1_15,LGH03_C4_40,7166.893992
GJ01_C1_15,LGH03_C4_ew,7166.893992
GJ01_C1_15,PA01_C1_01,2677.222325
GJ01_C1_15,PA01_C1_05,2677.222325
GJ01_C1_15,PA01_C1_09,2677.222325
