00a0121187347740a6d71db58d70cc93,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031_fa,SBR1031_ge
00a017cfaf9adb6b0540ddeb1eaeb43f,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacteraceae_unclassified
00a26d4e2f9fe04722c16ca3329ce3d0,Bacteria,Latescibacteria,Latescibacteria,Latescibacterales,Latescibacteraceae,Candidatus_Latescibacter
00a69aee823fdd2a5f381ba7443d8cc4,Bacteria,Planctomycetes,Pla3_lineage,Pla3_lineage_or,Pla3_lineage_fa,Pla3_lineage_ge
00aca92fe52af42c0054579268bc573b,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,VHS-B4-70,VHS-B4-70_ge
00ade7ca9f172ed4e162bbf35a808d75,unknown,unknown_unclassified,unknown_unclassified,unknown_unclassified,unknown_unclassified,unknown_unclassified
00af033422c439e17a862ca559c03b79,Archaea,Nanoarchaeaeota,Woesearchaeia,Woesearchaeia_or,Woesearchaeia_fa,Woesearchaeia_ge
00b01adbd7c1d1e41d72329c6bd199a8,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031_fa,SBR1031_ge
00b3590471157960d2c71326787c198d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified
00b5338847d274863f6ec35034e790bc,Bacteria,Proteobacteria,Deltaproteobacteria,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified
00b5d7bb946a927bc23937548810e7c8,Bacteria,Omnitrophicaeota,Omnitrophicaeota_cl,Omnitrophicaeota_or,Omnitrophicaeota_fa,Omnitrophicaeota_ge
00b6c2f3781dcd149b46c9a5276c4833,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031_fa,SBR1031_ge
00b831e8023057acbda99b04d0a0f978,Bacteria,Proteobacteria,Gammaproteobacteria,Acidithiobacillales,Acidithiobacillaceae,RCP1-48
00b8a2115f4e9e25a2c4ac8c5b3a7914,Bacteria,Atribacteria,JS1,JS1_or,JS1_fa,JS1_ge
00b95b3cc3027e3032985ad951534ceb,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,PS-B29,PS-B29_ge
00bee71516febb6469b60646806a470f,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
00bf2bbf54d3494afc645e04407d89bc,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,ADurb.Bin120
00cadf31bd123b12f9554cfd04c03daa,Archaea,Nanoarchaeaeota,Woesearchaeia,Woesearchaeia_or,Woesearchaeia_fa,Woesearchaeia_ge
00cadfb08bc01b3af430a9c528fa8065,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobiaceae_ge
00cbee72fb7e874ac99ebc417fb9c6a8,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,RBG-16-49-21
00cf320821ec3e1222904bfdba70863f,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
00d20c6837090292ebb534351a5e1963,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
00d468d28d1da5883e440103617814a3,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Clostridiales_unclassified
00d54e842401bd16475ed4a56c63d196,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,Prolixibacteraceae_ge
00d560db388ce28c14872edd1348f113,Bacteria,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified
00d6a42ce33482666d2424b2885feaf7,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,ANME-2a-2b,ANME-2a-2b_ge
00d8ab685949c4f8940582ffdca79603,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Planktosalinus
00d905038058478f3027cd31d1028d8d,Bacteria,Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified
00d97bad3053f4e441749cb900e8d38c,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,SB-5,SB-5_ge
00da3e798a0e551d84160f4d154e1528,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,JTB255_marine_benthic_group
00dfd1e2ae2426126c4a774e9c306fed,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031_fa,SBR1031_ge
00e007b2a1ecae9e477d29da541dc131,unknown,unknown_unclassified,unknown_unclassified,unknown_unclassified,unknown_unclassified,unknown_unclassified
00e2bed7273a049f61bc197e0d9de0f8,Bacteria,Nitrospirae,Thermodesulfovibrionia,Thermodesulfovibrionia_uncultured_or,Thermodesulfovibrionia_uncultured_fa,Thermodesulfovibrionia_uncultured_ge
00e3519399ca83e90cd0d026e48bed12,Bacteria,Chloroflexi,Dehalococcoidia,Dehalococcoidia_unclassified,Dehalococcoidia_unclassified,Dehalococcoidia_unclassified
00e379f9e3afde1304e6913fa1260999,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloferacaceae,Halovenus
00e484d5c17b19e1b25d8ecfb30a5842,Bacteria,Planctomycetes,Phycisphaerae,MSBL9,SG8-4,SG8-4_ge
00f3b686651b0bbf6b781e18cd573b41,unknown,unknown_unclassified,unknown_unclassified,unknown_unclassified,unknown_unclassified,unknown_unclassified
00f4f711024006658afc308b3f68f290,Archaea,Asgardaeota,Odinarchaeia,Odinarchaeia_or,Odinarchaeia_fa,Odinarchaeia_ge
00f806649ee40e065a232c522f0e14ad,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
00f8f1b4cc1d59c9f568599ccc877faa,Bacteria,Omnitrophicaeota,Omnitrophicaeota_cl,Omnitrophicaeota_or,Omnitrophicaeota_fa,Omnitrophicaeota_ge
00f9b424b37457fbb234abdf6c76d4d0,Bacteria,Patescibacteria,Parcubacteria,GWA2-38-13b,GWA2-38-13b_fa,GWA2-38-13b_ge
00f9e95cc998131a6b9d61811df7c0a2,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
00fcf56fc9316f3905c5420b92d097f5,unknown,unknown_unclassified,unknown_unclassified,unknown_unclassified,unknown_unclassified,unknown_unclassified
00fe55470b7daead2ba623e1ab750926,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
0102ee72d6f4816cfa87575318f612ac,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis,Dethiosulfatibacter
0106391c523ce3bce072ab41b19e7bc2,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Salinispira
0106c23edad68a34ae3dea1e66aee9a3,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Campbellbacteria,Candidatus_Campbellbacteria_fa,Candidatus_Campbellbacteria_ge
0106d515fd259deb1f7f4487e65f0cca,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Ectothiorhodospiraceae,Ectothiorhodospiraceae_unclassified
010781f5123e2c729e5670476af3550f,Bacteria,Chloroflexi,Anaerolineae,SJA-15,SJA-15_fa,SJA-15_ge
010806f7c2ec95c1765e27e410734dc6,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Clostridiales_unclassified
0108ccdd01d7088aa1c292d61ffbf86e,Bacteria,WS1,WS1_cl,WS1_or,WS1_fa,WS1_ge
010df5dc75f423d978789624d45d0053,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Pacebacteria,Candidatus_Pacebacteria_fa,Candidatus_Pacebacteria_ge
010e5797f162dd359871b8ed6e97c119,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Thiovulaceae,Sulfuricurvum
011118b73306cc655ba5462ee7d623e6,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetales_unclassified,Planctomycetales_unclassified
011429bf7836be28ef1441ab113da70f,Archaea,Nanoarchaeaeota,Woesearchaeia,Woesearchaeia_or,Woesearchaeia_fa,Woesearchaeia_ge
01147d850d07a16e4e13e7386f41ac75,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophomonadaceae_uncultured
01186ae85833bc03d0ed39d67e5f4b70,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter
011a8bcd18e8b0b2ccde5e0460ba206e,Archaea,Nanoarchaeaeota,Nanohaloarchaeia,Nanohaloarchaeales,Nanohaloarchaeaceae,Nanohaloarchaeaceae_ge
011e129114cbe671e6a73049087bef5c,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosaetaceae,Methanosaeta
01255fc0f4979935d8afdd27b496e1d3,Archaea,Crenarchaeota,Bathyarchaeia,Bathyarchaeia_or,Bathyarchaeia_fa,Bathyarchaeia_ge
0128171a0d82e223d9145a5206c42578,Bacteria,Actinobacteria,Coriobacteriia,OPB41,OPB41_fa,OPB41_ge
012841b8fbb276ee986c35264a225e3a,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Desulfobacca
012ac49b359f121f4832935b116bc184,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix
012b80436578d8d89326ae165ec60d1e,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
012f92265594f59f6fa7c08cbc150f6c,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
012fbf52f66d6f568b4db9ff5b48cdf1,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaetaceae_unclassified
013062dd04c5e53f98a99a8c745eef7c,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,ANME-2a-2b,ANME-2a-2b_ge
0132e5360c8301819c026c5ea3cff1e9,unknown,unknown_unclassified,unknown_unclassified,unknown_unclassified,unknown_unclassified,unknown_unclassified
013476934a5dff0503ca351c01cf878e,Bacteria,Omnitrophicaeota,Omnitrophicaeota_cl,Omnitrophicaeota_or,Omnitrophicaeota_fa,Omnitrophicaeota_ge
0135274ec2ea777910ba7c80fc8b2a27,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Cecembia
01365b9210989ef9dfe2dc56d2db717b,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriales_unclassified,Sphingobacteriales_unclassified
0136e1cf63aad8a1333641005d5f7044,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophomonadaceae_uncultured
0137964812e18222c53f8f38c29f0e0d,Bacteria,WOR-1,WOR-1_cl,WOR-1_or,WOR-1_fa,WOR-1_ge
01388c78daf25177d8e2a05791b67eb5,Archaea,Nanoarchaeaeota,Woesearchaeia,Woesearchaeia_or,Woesearchaeia_fa,Woesearchaeia_ge
013a037db6e4c80b2d6a60f671b7a309,Archaea,Hadesarchaeaeota,Hadesarchaeaeota_cl,Hadesarchaeaeota_or,Hadesarchaeaeota_fa,Hadesarchaeaeota_ge
