"","site1","site2","geodist","Ed","sor"
"3842","GG01_C1_0","SYNH02_C11_01",6577.170251,0.0725375193179219,0.001
"3843","GG01_C1_0","SYNH02_C11_02",6577.170251,0.0122461998581247,0.001
"3844","GG01_C1_0","SYNH02_C11_03",6577.170251,0,0.001
"3845","GG01_C1_0","SYNH02_C11_04",6577.170251,0.00296042049639333,0.001
"3846","GG01_C1_0","SYNH02_C11_05",6577.170251,0.082690517402077,0.001
"3847","GG01_C1_0","SYNH02_C11_06",6577.170251,0.0535553437637799,0.001
"3848","GG01_C1_0","SYNH02_C11_07",6577.170251,0.0683264467990858,0.001
"3849","GG01_C1_0","SYNH02_C11_08",6577.170251,0.0967087235764387,0.001
"3850","GG01_C1_0","SYNH02_C11_09",6577.170251,0.0566790473450101,0.001
"3851","GG01_C1_0","SYNH02_C11_10",6577.170251,0.0693552217329039,0.00320263004302979
"3852","GG01_C1_0","SYNH02_C16_01",6577.170251,0.104850151570594,0.001
"3853","GG01_C1_0","SYNH02_C4_01",6577.170251,0.108089556128417,0.001
"3854","GG01_C1_0","SYNH02_C4_03",6577.170251,0.116928850087688,0.001
"3855","GG01_C1_0","SYNH02_C4_05",6577.170251,0.111327590031585,0.001
"3856","GG01_C1_0","SYNH02_C4_06",6577.170251,0.11112556567198,0.001
"3857","GG01_C1_0","SYNH02_C4_07",6577.170251,0.116720145309411,0.001
"3858","GG01_C1_0","SYNH02_C4_08",6577.170251,0.135845363218894,0.001
"3859","GG01_C1_0","SYNH02_C4_09",6577.170251,0.155817612591047,0.001
"3860","GG01_C1_0","SYNH02_C4_10",6577.170251,0.15910183712624,0.001
"3861","GG01_C1_0","SYNH02_C4_14",6577.170251,0.153807614491894,0.00318105316162109
"3862","GG01_C1_0","SYNH02_C4_18",6577.170251,0.133454127981372,0.001
"3863","GG01_C1_0","SYNH02_C4_22",6577.170251,0.117809433722554,0.001
"3864","GG01_C1_0","SYNH02_ew",6577.170251,0.119555001741215,0.00308550691604614
"3865","GG01_C1_0","TA01_C1_01",1394.567823,0.113727441698574,0.001
"3866","GG01_C1_0","TA01_C1_04",1394.567823,0.130986119993348,0.001
"3867","GG01_C1_0","TA01_C1_11",1394.567823,0.125346845645849,0.001
"3868","GG01_C1_0","TA01_C1_15",1394.567823,0.123633127413487,0.001
"3869","GG01_C1_0","TA01_C1_ew",1394.567823,0.134275672413756,0.001
"3870","GG01_C1_0","TA03_C1_ew",1394.567823,0.128998377400464,0.001
"3871","GG01_C1_02","GG01_C1_06",1e-04,0.904266327852234,0.275165213108063
"3872","GG01_C1_02","GG01_C1_13",0.000275,0.838699157817476,0.134540391921997
"3873","GG01_C1_02","GG01_C1_19",0.000416,0.695786217228018,0.0627021322250366
"3874","GG01_C1_02","GJ01_C1_01",900.686703,0.229555441799107,0.0120395550727844
"3875","GG01_C1_02","GJ01_C1_05",900.686703,0.241170908174048,0.00892080163955689
"3876","GG01_C1_02","GJ01_C1_11",900.686703,0.219992160890077,0.010787917137146
"3877","GG01_C1_02","GJ01_C1_15",900.686703,0.228730442560815,0.0122044811248779
"3878","GG01_C1_02","GJ01_C1_17",900.686703,0.179033534978563,0.0117181072235107
"3879","GG01_C1_02","GJ01_C1_18",900.686703,0.245001449389995,0.0120132098197937
"3880","GG01_C1_02","GJ01_C1_ew01",900.686703,0.235811922982796,0.0146425495147705
"3881","GG01_C1_02","LGH03_C4_01",6499.493474,0.24450138744435,0.001
"3882","GG01_C1_02","LGH03_C4_02",6499.493474,0.250004182821088,0.001
"3883","GG01_C1_02","LGH03_C4_03",6499.493474,0.241741620562889,0.001
"3884","GG01_C1_02","LGH03_C4_04",6499.493474,0.232480348872123,0.001
"3885","GG01_C1_02","LGH03_C4_06",6499.493474,0.236026298988353,0.001
"3886","GG01_C1_02","LGH03_C4_10",6499.493474,0.238216623729179,0.001
"3887","GG01_C1_02","LGH03_C4_14",6499.493474,0.237018218056295,0.001
"3888","GG01_C1_02","LGH03_C4_18",6499.493474,0.23719193667596,0.001
"3889","GG01_C1_02","LGH03_C4_30",6499.493474,0.236995698301571,0.001
"3890","GG01_C1_02","LGH03_C4_34",6499.493474,0.239140031552271,0.001
"3891","GG01_C1_02","LGH03_C4_40",6499.493474,0.237543237876754,0.001
"3892","GG01_C1_02","PA01_C1_01",3474.588832,0.283730489015571,0.00271381235122681
"3893","GG01_C1_02","PA01_C1_05",3474.588832,0.288813378933239,0.0165279636383057
"3894","GG01_C1_02","PA01_C1_09",3474.588832,0.28314408091305,0.00779498910903931
"3895","GG01_C1_02","PA01_C1_12",3474.588832,0.279582794569036,0.0123765597343445
"3896","GG01_C1_02","PA01_C1_13",3474.588832,0.289220742853588,0.0047950873374939
"3897","GG01_C1_02","PA01_C1_15",3474.588832,0.280302277663712,0.00405807590484619
"3898","GG01_C1_02","PA01_C1_16",3474.588832,0.279010919577256,0.0052194128036499
"3899","GG01_C1_02","PA01_C1_18",3474.588832,0.282699960123911,0.00655557012557983
"3900","GG01_C1_02","PA02_C1_01",3474.588832,0.307936290664497,0.00940336084365845
"3901","GG01_C1_02","PA02_C1_04",3474.588832,0.371065694956794,0.013110710144043
"3902","GG01_C1_02","PA02_C1_07",3474.588832,0.222416905855525,0.0169090757369995
"3903","GG01_C1_02","PA02_C1_11",3474.588832,0.339896036995128,0.0197793374061584
"3904","GG01_C1_02","PA02_C1_14",3474.588832,0.34794883652557,0.0145363936424255
"3905","GG01_C1_02","PA02_C1_16",3474.588832,0.325967570249724,0.0155190358161926
"3906","GG01_C1_02","QK01_C1_01",873.9717251,0.243701071767772,0.0135628113746643
"3907","GG01_C1_02","QK01_C1_04",873.9717251,0.253299497839011,0.00974638557434082
"3908","GG01_C1_02","QK01_C1_08",873.9717251,0.211674738020563,0.0197207460403442
"3909","GG01_C1_02","QK01_C1_12",873.9717251,0.148519410030599,0.0088740119934082
"3910","GG01_C1_02","QK01_C1_13",873.9717251,0.113846304230998,0.0119289884567261
"3911","GG01_C1_02","QK01_C1_14",873.9717251,0.162212659701538,0.00992859697341919
"3912","GG01_C1_02","SH01_C2_04",4277.117807,0.254247715964763,0.001
"3913","GG01_C1_02","SH01_C2_07",4277.117807,0.258660316413765,0.001
"3914","GG01_C1_02","SH01_C2_12",4277.117807,0.244429170486919,0.001
"3915","GG01_C1_02","SH01_C2_17",4277.117807,0.244981759763346,0.001
"3916","GG01_C1_02","SH01_C2_19",4277.117807,0.245735331695207,0.0134223828315735
"3917","GG01_C1_02","SH01_ew01",4277.117807,0.243671153864631,0.001
"3918","GG01_C1_02","SI02_C1_02",4277.053373,0.244957466750259,0.001
"3919","GG01_C1_02","SI02_C1_05",4277.053373,0.249650790622698,0.001
"3920","GG01_C1_02","SI02_C1_08",4277.053373,0.248338701681001,0.001
"3921","GG01_C1_02","SI02_C1_12",4277.053373,0.244114089160819,0.001
"3922","GG01_C1_02","SI02_C1_19",4277.053373,0.24397936390886,0.001
"3923","GG01_C1_02","SI02_C1_23",4277.053373,0.247720443556399,0.001
"3924","GG01_C1_02","SI02_C1_ew01",4277.053373,0.242485166256046,0.001
"3925","GG01_C1_02","SM22_C1_01",2638.238187,0.266170462939698,0.001
"3926","GG01_C1_02","SM22_C1_06",2638.238187,0.254549270935375,0.001
"3927","GG01_C1_02","SM22_C1_09",2638.238187,0.250424842409373,0.001
"3928","GG01_C1_02","SM22_C1_14",2638.238187,0.246687879555383,0.00394548273086548
"3929","GG01_C1_02","SM22_C1_16",2638.238187,0.243593794796323,0.00668181276321411
"3930","GG01_C1_02","SM22_C1_ew",2638.238187,0.254663940711403,0.001
"3931","GG01_C1_02","SYNH02_C11_01",6577.170251,0.217346452449445,0.001
"3932","GG01_C1_02","SYNH02_C11_02",6577.170251,0.175169864670942,0.00372476673126221
"3933","GG01_C1_02","SYNH02_C11_03",6577.170251,0.164869591966493,0.00367738103866577
"3934","GG01_C1_02","SYNH02_C11_04",6577.170251,0.166189160470417,0.00556619262695313
"3935","GG01_C1_02","SYNH02_C11_05",6577.170251,0.214368908210862,0.00301815366744995
"3936","GG01_C1_02","SYNH02_C11_06",6577.170251,0.198592865586026,0.001
"3937","GG01_C1_02","SYNH02_C11_07",6577.170251,0.206345304196928,0.00336684083938599
"3938","GG01_C1_02","SYNH02_C11_08",6577.170251,0.216839565687571,0.00491775369644165
"3939","GG01_C1_02","SYNH02_C11_09",6577.170251,0.199467410455438,0.00476647710800171
"3940","GG01_C1_02","SYNH02_C11_10",6577.170251,0.205671110901027,0.00706977939605713
"3941","GG01_C1_02","SYNH02_C16_01",6577.170251,0.220993156267307,0.001
"3942","GG01_C1_02","SYNH02_C4_01",6577.170251,0.230442486742734,0.00469685888290405
"3943","GG01_C1_02","SYNH02_C4_03",6577.170251,0.231432054512153,0.00409598445892334
"3944","GG01_C1_02","SYNH02_C4_05",6577.170251,0.22887301474827,0.001
"3945","GG01_C1_02","SYNH02_C4_06",6577.170251,0.236500470121067,0.00344200229644775
"3946","GG01_C1_02","SYNH02_C4_07",6577.170251,0.229712651391867,0.001
"3947","GG01_C1_02","SYNH02_C4_08",6577.170251,0.221145873080937,0.001
"3948","GG01_C1_02","SYNH02_C4_09",6577.170251,0.253491717248232,0.001
"3949","GG01_C1_02","SYNH02_C4_10",6577.170251,0.245951645412364,0.001
"3950","GG01_C1_02","SYNH02_C4_14",6577.170251,0.242327604643655,0.00698800182342529
"3951","GG01_C1_02","SYNH02_C4_18",6577.170251,0.236038734722336,0.0081556568145752
"3952","GG01_C1_02","SYNH02_C4_22",6577.170251,0.227844873315514,0.00593216514587402
"3953","GG01_C1_02","SYNH02_ew",6577.170251,0.220597713289583,0.001
"3954","GG01_C1_02","TA01_C1_01",1394.567823,0.234649514731308,0.001
"3955","GG01_C1_02","TA01_C1_04",1394.567823,0.245893004760306,0.001
"3956","GG01_C1_02","TA01_C1_11",1394.567823,0.239029312625839,0.001
"3957","GG01_C1_02","TA01_C1_15",1394.567823,0.239443415542104,0.001
"3958","GG01_C1_02","TA01_C1_ew",1394.567823,0.240495580723623,0.001
"3959","GG01_C1_02","TA03_C1_ew",1394.567823,0.237904073851978,0.001
"3960","GG01_C1_06","GG01_C1_13",0.000175,0.92525583213745,0.14026500082016
"3961","GG01_C1_06","GG01_C1_19",0.000316,0.74803611206701,0.0502004752159119
"3962","GG01_C1_06","GJ01_C1_01",900.686703,0.295304133179406,0.00516666269302368
"3963","GG01_C1_06","GJ01_C1_05",900.686703,0.309882210890448,0.00326497650146484
"3964","GG01_C1_06","GJ01_C1_11",900.686703,0.281516778422952,0.00923044776916504
"3965","GG01_C1_06","GJ01_C1_15",900.686703,0.291970317497543,0.00523729419708252
"3966","GG01_C1_06","GJ01_C1_17",900.686703,0.228969294247092,0.00596280193328857
"3967","GG01_C1_06","GJ01_C1_18",900.686703,0.313545973113093,0.00612164831161499
"3968","GG01_C1_06","GJ01_C1_ew01",900.686703,0.30384999750313,0.00760067796707153
"3969","GG01_C1_06","LGH03_C4_01",6499.493474,0.305577874398503,0.001
"3970","GG01_C1_06","LGH03_C4_02",6499.493474,0.312139101902221,0.001
"3971","GG01_C1_06","LGH03_C4_03",6499.493474,0.304033083623791,0.001
"3972","GG01_C1_06","LGH03_C4_04",6499.493474,0.292931029377904,0.001
"3973","GG01_C1_06","LGH03_C4_06",6499.493474,0.29518584944951,0.001
"3974","GG01_C1_06","LGH03_C4_10",6499.493474,0.298375958802704,0.001
"3975","GG01_C1_06","LGH03_C4_14",6499.493474,0.298505911900274,0.001
"3976","GG01_C1_06","LGH03_C4_18",6499.493474,0.296820231145994,0.001
"3977","GG01_C1_06","LGH03_C4_30",6499.493474,0.296944134779619,0.001
"3978","GG01_C1_06","LGH03_C4_34",6499.493474,0.300858519187582,0.001
"3979","GG01_C1_06","LGH03_C4_40",6499.493474,0.297750559212616,0.001
"3980","GG01_C1_06","PA01_C1_01",3474.588832,0.350706441944187,0.001
"3981","GG01_C1_06","PA01_C1_05",3474.588832,0.353814086272275,0.0048684606552124
"3982","GG01_C1_06","PA01_C1_09",3474.588832,0.346973994666798,0.001
"3983","GG01_C1_06","PA01_C1_12",3474.588832,0.343097003501157,0.00365955924987793
"3984","GG01_C1_06","PA01_C1_13",3474.588832,0.353908803926577,0.00531501865386963
"3985","GG01_C1_06","PA01_C1_15",3474.588832,0.344113532396348,0.001
"3986","GG01_C1_06","PA01_C1_16",3474.588832,0.34141291236528,0.001
"3987","GG01_C1_06","PA01_C1_18",3474.588832,0.344242963906117,0.00774533843994141
"3988","GG01_C1_06","PA02_C1_01",3474.588832,0.373117838341383,0.001
"3989","GG01_C1_06","PA02_C1_04",3474.588832,0.45346081444025,0.00877453184127808
"3990","GG01_C1_06","PA02_C1_07",3474.588832,0.285898056653483,0.00631208515167236
"3991","GG01_C1_06","PA02_C1_11",3474.588832,0.40985217495552,0.01271875
"3992","GG01_C1_06","PA02_C1_14",3474.588832,0.419793965167596,0.00531036949157715
"3993","GG01_C1_06","PA02_C1_16",3474.588832,0.402103276408553,0.0104339847564697
"3994","GG01_C1_06","QK01_C1_01",873.9717251,0.306524723470766,0.0189372429847717
"3995","GG01_C1_06","QK01_C1_04",873.9717251,0.317388585237091,0.011733425617218
"3996","GG01_C1_06","QK01_C1_08",873.9717251,0.270330265807346,0.0126731524467468
"3997","GG01_C1_06","QK01_C1_12",873.9717251,0.201291418575229,0.00774915313720703
"3998","GG01_C1_06","QK01_C1_13",873.9717251,0.163960342290842,0.0112986693382263
"3999","GG01_C1_06","QK01_C1_14",873.9717251,0.213273784681043,0.0083394775390625
"4000","GG01_C1_06","SH01_C2_04",4277.117807,0.31512389332947,0.00713498687744141
"4001","GG01_C1_06","SH01_C2_07",4277.117807,0.318962425091415,0.00792039728164673
"4002","GG01_C1_06","SH01_C2_12",4277.117807,0.306165345741269,0.00773401355743408
"4003","GG01_C1_06","SH01_C2_17",4277.117807,0.308550455835527,0.00745160675048828
"4004","GG01_C1_06","SH01_C2_19",4277.117807,0.309568822863332,0.00661797618865967
"4005","GG01_C1_06","SH01_ew01",4277.117807,0.302720641907375,0.00751466846466064
"4006","GG01_C1_06","SI02_C1_02",4277.053373,0.30832653868933,0.00816847181320191
"4007","GG01_C1_06","SI02_C1_05",4277.053373,0.313108658518669,0.00782592391967774
"4008","GG01_C1_06","SI02_C1_08",4277.053373,0.311259708615039,0.00811745023727417
"4009","GG01_C1_06","SI02_C1_12",4277.053373,0.308254446082733,0.00809217786788941
"4010","GG01_C1_06","SI02_C1_19",4277.053373,0.305331445054776,0.00736941194534302
"4011","GG01_C1_06","SI02_C1_23",4277.053373,0.309993172799039,0.00811745023727417
"4012","GG01_C1_06","SI02_C1_ew01",4277.053373,0.304037792082156,0.00796861743927002
"4013","GG01_C1_06","SM22_C1_01",2638.238187,0.337354342992269,0.001
"4014","GG01_C1_06","SM22_C1_06",2638.238187,0.325131200942343,0.001
"4015","GG01_C1_06","SM22_C1_09",2638.238187,0.319775048544072,0.001
"4016","GG01_C1_06","SM22_C1_14",2638.238187,0.312705868419443,0.00462318754196167
"4017","GG01_C1_06","SM22_C1_16",2638.238187,0.309674816318132,0.00446618890762329
"4018","GG01_C1_06","SM22_C1_ew",2638.238187,0.320655846284298,0.001
"4019","GG01_C1_06","SYNH02_C11_01",6577.170251,0.268435070934955,0.001
"4020","GG01_C1_06","SYNH02_C11_02",6577.170251,0.218237363821585,0.001
"4021","GG01_C1_06","SYNH02_C11_03",6577.170251,0.206198189089952,0.001
"4022","GG01_C1_06","SYNH02_C11_04",6577.170251,0.208312606179603,0.001
"4023","GG01_C1_06","SYNH02_C11_05",6577.170251,0.268985131561192,0.001
"4024","GG01_C1_06","SYNH02_C11_06",6577.170251,0.248096703765528,0.001
"4025","GG01_C1_06","SYNH02_C11_07",6577.170251,0.258126433425255,0.001
"4026","GG01_C1_06","SYNH02_C11_08",6577.170251,0.273805856776862,0.001
"4027","GG01_C1_06","SYNH02_C11_09",6577.170251,0.248884511651297,0.001
"4028","GG01_C1_06","SYNH02_C11_10",6577.170251,0.257745495652687,0.001
"4029","GG01_C1_06","SYNH02_C16_01",6577.170251,0.279076887495475,0.001
"4030","GG01_C1_06","SYNH02_C4_01",6577.170251,0.290467268395164,0.001
"4031","GG01_C1_06","SYNH02_C4_03",6577.170251,0.293188545669659,0.001
"4032","GG01_C1_06","SYNH02_C4_05",6577.170251,0.288512925011193,0.001
"4033","GG01_C1_06","SYNH02_C4_06",6577.170251,0.295887605559786,0.001
"4034","GG01_C1_06","SYNH02_C4_07",6577.170251,0.291058000558288,0.001
"4035","GG01_C1_06","SYNH02_C4_08",6577.170251,0.285643410416073,0.001
"4036","GG01_C1_06","SYNH02_C4_09",6577.170251,0.323930247643531,0.001
"4037","GG01_C1_06","SYNH02_C4_10",6577.170251,0.320124831860512,0.001
"4038","GG01_C1_06","SYNH02_C4_14",6577.170251,0.312935312249161,0.001
"4039","GG01_C1_06","SYNH02_C4_18",6577.170251,0.300016778879606,0.001
"4040","GG01_C1_06","SYNH02_C4_22",6577.170251,0.289070395381741,0.001
"4041","GG01_C1_06","SYNH02_ew",6577.170251,0.278571986118967,0.001
"4042","GG01_C1_06","TA01_C1_01",1394.567823,0.297417545827218,0.001
"4043","GG01_C1_06","TA01_C1_04",1394.567823,0.310769096543144,0.001
"4044","GG01_C1_06","TA01_C1_11",1394.567823,0.302964756314183,0.001
"4045","GG01_C1_06","TA01_C1_15",1394.567823,0.303174276873246,0.001
"4046","GG01_C1_06","TA01_C1_ew",1394.567823,0.310388660354989,0.001
"4047","GG01_C1_06","TA03_C1_ew",1394.567823,0.306249862594823,0.001
"4048","GG01_C1_13","GG01_C1_19",0.000141,0.779777557296433,0.0820810923576355
"4049","GG01_C1_13","GJ01_C1_01",900.686703,0.31360211369551,0.00486470556259155
"4050","GG01_C1_13","GJ01_C1_05",900.686703,0.333045228949674,0.00726307725906372
"4051","GG01_C1_13","GJ01_C1_11",900.686703,0.293902837091827,0.00456507301330566
"4052","GG01_C1_13","GJ01_C1_15",900.686703,0.307007410366495,0.00296272134780884
"4053","GG01_C1_13","GJ01_C1_17",900.686703,0.226216623824985,0.0032701621055603
"4054","GG01_C1_13","GJ01_C1_18",900.686703,0.338293093749442,0.00333644247055054
"4055","GG01_C1_13","GJ01_C1_ew01",900.686703,0.327132670871349,0.00393684005737305
"4056","GG01_C1_13","LGH03_C4_01",6499.493474,0.319026691103972,0.001
"4057","GG01_C1_13","LGH03_C4_02",6499.493474,0.326793021713249,0.001
"4058","GG01_C1_13","LGH03_C4_03",6499.493474,0.319424740365952,0.001
"4059","GG01_C1_13","LGH03_C4_04",6499.493474,0.304394707690848,0.001
"4060","GG01_C1_13","LGH03_C4_06",6499.493474,0.306238738721322,0.001
"4061","GG01_C1_13","LGH03_C4_10",6499.493474,0.311069359569963,0.001
"4062","GG01_C1_13","LGH03_C4_14",6499.493474,0.313404935848659,0.001
"4063","GG01_C1_13","LGH03_C4_18",6499.493474,0.308681817003139,0.001
"4064","GG01_C1_13","LGH03_C4_30",6499.493474,0.309149073678924,0.001
"4065","GG01_C1_13","LGH03_C4_34",6499.493474,0.315750559484329,0.001
"4066","GG01_C1_13","LGH03_C4_40",6499.493474,0.310315767590979,0.001
"4067","GG01_C1_13","PA01_C1_01",3474.588832,0.371735996305835,0.00279374217987061
"4068","GG01_C1_13","PA01_C1_05",3474.588832,0.371036685071777,0.0111351141929626
"4069","GG01_C1_13","PA01_C1_09",3474.588832,0.363049532288107,0.00581349229812622
"4070","GG01_C1_13","PA01_C1_12",3474.588832,0.358801938274216,0.00583673810958862
"4071","GG01_C1_13","PA01_C1_13",3474.588832,0.37040770114721,0.00499202108383179
"4072","GG01_C1_13","PA01_C1_15",3474.588832,0.360177406415113,0.001
"4073","GG01_C1_13","PA01_C1_16",3474.588832,0.355468269047391,0.001
"4074","GG01_C1_13","PA01_C1_18",3474.588832,0.356719375030976,0.00998206233978272
"4075","GG01_C1_13","PA02_C1_01",3474.588832,0.391070586854013,0.00322223997116089
"4076","GG01_C1_13","PA02_C1_04",3474.588832,0.493059267119354,0.00643481111526489
"4077","GG01_C1_13","PA02_C1_07",3474.588832,0.311119119378985,0.00583089685440063
"4078","GG01_C1_13","PA02_C1_11",3474.588832,0.431697989247351,0.0112214813232422
"4079","GG01_C1_13","PA02_C1_14",3474.588832,0.444089050683901,0.0121317038536072
"4080","GG01_C1_13","PA02_C1_16",3474.588832,0.434333809721283,0.0130240449905396
"4081","GG01_C1_13","QK01_C1_01",873.9717251,0.319116888558529,0.00637633895874023
"4082","GG01_C1_13","QK01_C1_04",873.9717251,0.328816053758745,0.00415457582473755
"4083","GG01_C1_13","QK01_C1_08",873.9717251,0.27745386631829,0.0111867318153381
"4084","GG01_C1_13","QK01_C1_12",873.9717251,0.203966746903708,0.00514937734603882
"4085","GG01_C1_13","QK01_C1_13",873.9717251,0.164423956252046,0.00864816999435425
"4086","GG01_C1_13","QK01_C1_14",873.9717251,0.21333582838417,0.0139032135009766
"4087","GG01_C1_13","SH01_C2_04",4277.117807,0.329112975634818,0.001
"4088","GG01_C1_13","SH01_C2_07",4277.117807,0.331941295231782,0.001
"4089","GG01_C1_13","SH01_C2_12",4277.117807,0.320186100372003,0.001
"4090","GG01_C1_13","SH01_C2_17",4277.117807,0.325448940603274,0.001
"4091","GG01_C1_13","SH01_C2_19",4277.117807,0.326743619298531,0.001
"4092","GG01_C1_13","SH01_ew01",4277.117807,0.312968832107504,0.001
"4093","GG01_C1_13","SI02_C1_02",4277.053373,0.325031759526904,0.001
"4094","GG01_C1_13","SI02_C1_05",4277.053373,0.32975305650945,0.001
"4095","GG01_C1_13","SI02_C1_08",4277.053373,0.326997650090864,0.001
"4096","GG01_C1_13","SI02_C1_12",4277.053373,0.326228422778144,0.001
"4097","GG01_C1_13","SI02_C1_19",4277.053373,0.319238459717454,0.001
"4098","GG01_C1_13","SI02_C1_23",4277.053373,0.324851702759464,0.001
"4099","GG01_C1_13","SI02_C1_ew01",4277.053373,0.318108428458993,0.001
"4100","GG01_C1_13","SM22_C1_01",2638.238187,0.364490814421494,0.00436700677871704
"4101","GG01_C1_13","SM22_C1_06",2638.238187,0.352604655154782,0.00407220220565796
"4102","GG01_C1_13","SM22_C1_09",2638.238187,0.345554833534733,0.001
"4103","GG01_C1_13","SM22_C1_14",2638.238187,0.333568079211928,0.001
"4104","GG01_C1_13","SM22_C1_16",2638.238187,0.330867456018423,0.0040674934387207
"4105","GG01_C1_13","SM22_C1_ew",2638.238187,0.337279757909444,0.001
"4106","GG01_C1_13","SYNH02_C11_01",6577.170251,0.269177387366626,0.00497616624832153
"4107","GG01_C1_13","SYNH02_C11_02",6577.170251,0.210053986546093,0.00393254852294922
"4108","GG01_C1_13","SYNH02_C11_03",6577.170251,0.196059113135802,0.001
"4109","GG01_C1_13","SYNH02_C11_04",6577.170251,0.198542391461794,0.001
"4110","GG01_C1_13","SYNH02_C11_05",6577.170251,0.274231851086415,0.001
"4111","GG01_C1_13","SYNH02_C11_06",6577.170251,0.247037708622376,0.001
"4112","GG01_C1_13","SYNH02_C11_07",6577.170251,0.259971999456208,0.0035220513343811
"4113","GG01_C1_13","SYNH02_C11_08",6577.170251,0.282969763580831,0.00306398963928223
"4114","GG01_C1_13","SYNH02_C11_09",6577.170251,0.247854833757885,0.00298018550872803
"4115","GG01_C1_13","SYNH02_C11_10",6577.170251,0.260164170335157,0.001
"4116","GG01_C1_13","SYNH02_C16_01",6577.170251,0.289311959342941,0.001
"4117","GG01_C1_13","SYNH02_C4_01",6577.170251,0.303140396125342,0.001
"4118","GG01_C1_13","SYNH02_C4_03",6577.170251,0.308740304640268,0.001
"4119","GG01_C1_13","SYNH02_C4_05",6577.170251,0.300874063433523,0.00428946113586426
"4120","GG01_C1_13","SYNH02_C4_06",6577.170251,0.306936171462068,0.00360758399963379
"4121","GG01_C1_13","SYNH02_C4_07",6577.170251,0.305893705541562,0.001
"4122","GG01_C1_13","SYNH02_C4_08",6577.170251,0.306764371467208,0.001
"4123","GG01_C1_13","SYNH02_C4_09",6577.170251,0.351576561378335,0.001
"4124","GG01_C1_13","SYNH02_C4_10",6577.170251,0.35561056449013,0.001
"4125","GG01_C1_13","SYNH02_C4_14",6577.170251,0.342081750170227,0.0042467246055603
"4126","GG01_C1_13","SYNH02_C4_18",6577.170251,0.318559050971595,0.0049447546005249
"4127","GG01_C1_13","SYNH02_C4_22",6577.170251,0.303529304364543,0.00363506174087524
"4128","GG01_C1_13","SYNH02_ew",6577.170251,0.288733009675784,0.001
"4129","GG01_C1_13","TA01_C1_01",1394.567823,0.314216398751389,0.001
"4130","GG01_C1_13","TA01_C1_04",1394.567823,0.330863657003513,0.001
"4131","GG01_C1_13","TA01_C1_11",1394.567823,0.322127298279508,0.001
"4132","GG01_C1_13","TA01_C1_15",1394.567823,0.322148254485244,0.001
"4133","GG01_C1_13","TA01_C1_ew",1394.567823,0.339338759541266,0.001
"4134","GG01_C1_13","TA03_C1_ew",1394.567823,0.332939003193919,0.001
"4135","GG01_C1_19","GJ01_C1_01",900.686703,0.211983420483633,0.00550789928436279
"4136","GG01_C1_19","GJ01_C1_05",900.686703,0.23797496968914,0.00737960433959961
"4137","GG01_C1_19","GJ01_C1_11",900.686703,0.185322285500545,0.001
"4138","GG01_C1_19","GJ01_C1_15",900.686703,0.201482103309853,0.001
"4139","GG01_C1_19","GJ01_C1_17",900.686703,0.10083823704252,0.00269920921325684
"4140","GG01_C1_19","GJ01_C1_18",900.686703,0.247005690844035,0.0027361044883728
"4141","GG01_C1_19","GJ01_C1_ew01",900.686703,0.234556458901311,0.001
"4142","GG01_C1_19","LGH03_C4_01",6499.493474,0.217382910249547,0.001
"4143","GG01_C1_19","LGH03_C4_02",6499.493474,0.228447315766595,0.001
"4144","GG01_C1_19","LGH03_C4_03",6499.493474,0.221033906519291,0.001
"4145","GG01_C1_19","LGH03_C4_04",6499.493474,0.200684629796042,0.001
"4146","GG01_C1_19","LGH03_C4_06",6499.493474,0.202307538954223,0.001
"4147","GG01_C1_19","LGH03_C4_10",6499.493474,0.210298890498149,0.001
"4148","GG01_C1_19","LGH03_C4_14",6499.493474,0.215395934457222,0.001
"4149","GG01_C1_19","LGH03_C4_18",6499.493474,0.206503693975016,0.001
"4150","GG01_C1_19","LGH03_C4_30",6499.493474,0.207883945127472,0.001
"4151","GG01_C1_19","LGH03_C4_34",6499.493474,0.218239630597854,0.001
"4152","GG01_C1_19","LGH03_C4_40",6499.493474,0.208481588330315,0.001
"4153","GG01_C1_19","PA01_C1_01",3474.588832,0.293101814899121,0.00950462913513184
"4154","GG01_C1_19","PA01_C1_05",3474.588832,0.286731372021693,0.023522509098053
"4155","GG01_C1_19","PA01_C1_09",3474.588832,0.277021740169259,0.0134223828315735
"4156","GG01_C1_19","PA01_C1_12",3474.588832,0.2731514011901,0.0188094506263733
"4157","GG01_C1_19","PA01_C1_13",3474.588832,0.283819974602388,0.0164083371162415
"4158","GG01_C1_19","PA01_C1_15",3474.588832,0.275066467853302,0.00545431470870972
"4159","GG01_C1_19","PA01_C1_16",3474.588832,0.267581996080612,0.0161006579399109
"4160","GG01_C1_19","PA01_C1_18",3474.588832,0.268850381360948,0.0134481320381165
"4161","GG01_C1_19","PA02_C1_01",3474.588832,0.326902426736459,0.00936122035980225
"4162","GG01_C1_19","PA02_C1_04",3474.588832,0.441920895344692,0.0109999904632568
"4163","GG01_C1_19","PA02_C1_07",3474.588832,0.263104982497207,0.0116761455535889
"4164","GG01_C1_19","PA02_C1_11",3474.588832,0.368527869515451,0.0191200504302979
"4165","GG01_C1_19","PA02_C1_14",3474.588832,0.389563845043751,0.0129760632514954
"4166","GG01_C1_19","PA02_C1_16",3474.588832,0.36886848639076,0.0236415395736694
